EXCHANGE,UTC TIME,PRICE,TIMESTAMP
Bitmex,"Mar 8th, 7:34:53 pm",3870.00,1552041293770
Binance,"Mar 25th, 9:48:58 pm",3895.85,1552041294538
Bitmex,"Mar 8th, 7:34:54 pm",3870.00,1552041294817
Binance,"Mar 25th, 10:01:14 pm",3895.85,1552041295274
Bitmex,"Mar 8th, 7:34:55 pm",3870.00,1552041295880
Binance,"Mar 25th, 10:26:11 pm",3896.82,1552041296771
Bitmex,"Mar 8th, 7:34:56 pm",3870.00,1552041296984
Binance,"Mar 25th, 10:34:14 pm",3895.85,1552041297254
Binance,"Mar 25th, 10:39:57 pm",3895.85,1552041297597
Binance,"Mar 25th, 10:39:58 pm",3895.85,1552041297598
Binance,"Mar 25th, 10:44:34 pm",3896.83,1552041297874
Bitstamp,"Mar 8th, 10:34:57 am",3874.55,1552041297
Bitmex,"Mar 8th, 7:34:58 pm",3870.00,1552041298020
Bitmex,"Mar 8th, 7:34:59 pm",3870.00,1552041299141
Bitmex,"Mar 8th, 7:35:00 pm",3870.00,1552041300504
Binance,"Mar 25th, 11:37:33 pm",3895.84,1552041301053
Binance,"Mar 25th, 11:40:08 pm",3896.87,1552041301208
Binance,"Mar 25th, 11:49:31 pm",3896.87,1552041301771
Binance,"Mar 25th, 11:49:31 pm",3896.88,1552041301771
Bitmex,"Mar 8th, 7:35:01 pm",3870.00,1552041301660
Binance,"Mar 26th, 12:12:29 am",3896.17,1552041303149
Binance,"Mar 26th, 12:14:20 am",3896.17,1552041303260
Bitmex,"Mar 8th, 7:35:02 pm",3870.00,1552041302747
Binance,"Mar 26th, 12:23:02 am",3896.17,1552041303782
Bitmex,"Mar 8th, 7:35:03 pm",3870.00,1552041303839
Binance,"Mar 26th, 12:33:13 am",3896.17,1552041304393
Bitmex,"Mar 8th, 7:35:04 pm",3870.00,1552041304408
Bitmex,"Mar 8th, 7:35:04 pm",3870.00,1552041304973
Binance,"Mar 26th, 12:55:40 am",3896.17,1552041305740
Binance,"Mar 26th, 12:55:40 am",3896.17,1552041305740
Binance,"Mar 26th, 12:57:46 am",3896.27,1552041305866
Bitmex,"Mar 8th, 7:35:05 pm",3870.00,1552041305733
Binance,"Mar 26th, 12:59:19 am",3896.27,1552041305959
Binance,"Mar 26th, 1:01:21 am",3896.27,1552041306081
Bitmex,"Mar 8th, 7:35:05 pm",3870.00,1552041305913
Binance,"Mar 26th, 1:03:06 am",3896.27,1552041306186
Binance,"Mar 26th, 1:04:38 am",3896.27,1552041306278
Binance,"Mar 26th, 1:10:58 am",3896.27,1552041306658
Bitmex,"Mar 8th, 7:35:06 pm",3870.00,1552041306330
Bitmex,"Mar 8th, 7:35:06 pm",3869.50,1552041306362
Binance,"Mar 26th, 1:13:07 am",3896.27,1552041306787
Binance,"Mar 26th, 1:20:00 am",3896.27,1552041307200
Binance,"Mar 26th, 1:20:16 am",3896.85,1552041307216
Binance,"Mar 26th, 1:21:27 am",3896.27,1552041307287
Bitmex,"Mar 8th, 7:35:07 pm",3870.00,1552041307192
Binance,"Mar 26th, 1:29:15 am",3896.27,1552041307755
Bitmex,"Mar 8th, 7:35:08 pm",3870.00,1552041308344
Binance,"Mar 26th, 1:56:15 am",3896.11,1552041309375
Bitmex,"Mar 8th, 7:35:09 pm",3870.00,1552041309411
Bitmex,"Mar 8th, 7:35:09 pm",3869.50,1552041309501
Bitmex,"Mar 8th, 7:35:10 pm",3870.00,1552041310406
Bitmex,"Mar 8th, 7:35:10 pm",3869.50,1552041310751
Bitmex,"Mar 8th, 7:35:11 pm",3870.00,1552041311513
Binance,"Mar 26th, 2:35:44 am",3896.27,1552041311744
Binance,"Mar 26th, 2:36:06 am",3896.27,1552041311766
Binance,"Mar 26th, 2:36:24 am",3895.84,1552041311784
Binance,"Mar 26th, 2:36:25 am",3895.82,1552041311785
Bitmex,"Mar 8th, 7:35:11 pm",3869.50,1552041311635
Binance,"Mar 26th, 2:40:30 am",3896.27,1552041312030
Bitmex,"Mar 8th, 7:35:12 pm",3870.00,1552041312636
Bitmex,"Mar 8th, 7:35:13 pm",3869.50,1552041313670
Bitmex,"Mar 8th, 7:35:13 pm",3870.00,1552041313765
Binance,"Mar 26th, 3:24:28 am",3896.25,1552041314668
Bitmex,"Mar 8th, 7:35:14 pm",3870.00,1552041314817
Binance,"Mar 26th, 3:37:56 am",3895.94,1552041315476
Binance,"Mar 26th, 3:38:00 am",3895.83,1552041315480
Binance,"Mar 26th, 3:38:01 am",3895.94,1552041315481
Binance,"Mar 26th, 3:39:54 am",3895.94,1552041315594
Binance,"Mar 26th, 3:43:56 am",3896.25,1552041315836
Bitmex,"Mar 8th, 7:35:15 pm",3870.00,1552041315931
Binance,"Mar 26th, 3:56:29 am",3895.94,1552041316589
Binance,"Mar 26th, 3:56:29 am",3895.83,1552041316589
Binance,"Mar 26th, 3:56:29 am",3895.82,1552041316589
Binance,"Mar 26th, 3:58:37 am",3895.82,1552041316717
Binance,"Mar 26th, 3:59:40 am",3895.82,1552041316780
Binance,"Mar 26th, 3:59:40 am",3895.80,1552041316780
Binance,"Mar 26th, 3:59:40 am",3895.76,1552041316780
Bitmex,"Mar 8th, 7:35:17 pm",3870.00,1552041317081
Binance,"Mar 26th, 4:13:19 am",3896.25,1552041317599
Bitmex,"Mar 8th, 7:35:18 pm",3870.00,1552041318166
Binance,"Mar 26th, 4:30:33 am",3896.25,1552041318633
Bitmex,"Mar 8th, 7:35:18 pm",3870.00,1552041318990
Bitmex,"Mar 8th, 7:35:20 pm",3870.00,1552041320169
Bitmex,"Mar 8th, 7:35:20 pm",3869.50,1552041320354
Binance,"Mar 26th, 5:08:51 am",3895.97,1552041320931
Bitmex,"Mar 8th, 7:35:20 pm",3870.00,1552041320790
Binance,"Mar 26th, 5:08:53 am",3895.97,1552041320933
Binance,"Mar 26th, 5:10:58 am",3895.97,1552041321058
Binance,"Mar 26th, 5:14:25 am",3895.97,1552041321265
Bitstamp,"Mar 8th, 10:35:21 am",3874.55,1552041321
Bitmex,"Mar 8th, 7:35:21 pm",3869.50,1552041321193
Bitstamp,"Mar 8th, 10:35:21 am",3874.55,1552041321
Binance,"Mar 26th, 5:19:55 am",3895.97,1552041321595
Binance,"Mar 26th, 5:23:08 am",3896.25,1552041321788
Binance,"Mar 26th, 5:29:06 am",3896.27,1552041322146
Bitmex,"Mar 8th, 7:35:22 pm",3869.50,1552041322073
Bitmex,"Mar 8th, 7:35:23 pm",3869.50,1552041323152
Binance,"Mar 26th, 5:49:35 am",3896.76,1552041323375
Bitmex,"Mar 8th, 7:35:23 pm",3869.50,1552041323388
Binance,"Mar 26th, 5:54:32 am",3896.76,1552041323672
Binance,"Mar 26th, 5:54:32 am",3896.82,1552041323672
Binance,"Mar 26th, 5:56:24 am",3896.82,1552041323784
Binance,"Mar 26th, 5:58:31 am",3896.82,1552041323911
Binance,"Mar 26th, 6:00:05 am",3896.82,1552041324005
Binance,"Mar 26th, 6:04:21 am",3896.27,1552041324261
Binance,"Mar 26th, 6:06:03 am",3896.27,1552041324363
Binance,"Mar 26th, 6:06:24 am",3896.27,1552041324384
Binance,"Mar 26th, 6:06:53 am",3896.27,1552041324413
Binance,"Mar 26th, 6:10:43 am",3896.27,1552041324643
Binance,"Mar 26th, 6:15:45 am",3896.87,1552041324945
Binance,"Mar 26th, 6:21:20 am",3896.27,1552041325280
Bitmex,"Mar 8th, 7:35:25 pm",3869.50,1552041325124
Binance,"Mar 26th, 6:22:54 am",3896.76,1552041325374
Bitmex,"Mar 8th, 7:35:25 pm",3869.50,1552041325999
Binance,"Mar 26th, 6:47:18 am",3896.78,1552041326838
Binance,"Mar 26th, 6:49:03 am",3896.78,1552041326943
Binance,"Mar 26th, 6:49:37 am",3896.78,1552041326977
Binance,"Mar 26th, 6:50:55 am",3896.78,1552041327055
Binance,"Mar 26th, 6:50:56 am",3896.78,1552041327056
Binance,"Mar 26th, 6:52:03 am",3896.78,1552041327123
Binance,"Mar 26th, 6:52:52 am",3896.76,1552041327172
Binance,"Mar 26th, 6:56:12 am",3896.27,1552041327372
Bitmex,"Mar 8th, 7:35:27 pm",3870.00,1552041327094
Binance,"Mar 26th, 7:09:46 am",3896.27,1552041328186
Bitmex,"Mar 8th, 7:35:28 pm",3869.50,1552041328240
Bitmex,"Mar 8th, 7:35:28 pm",3870.00,1552041328752
Binance,"Mar 26th, 7:22:48 am",3896.27,1552041328968
Binance,"Mar 26th, 7:25:55 am",3896.27,1552041329155
Binance,"Mar 26th, 7:55:51 am",3896.80,1552041330951
Bitmex,"Mar 8th, 7:35:30 pm",3869.50,1552041330751
Binance,"Mar 26th, 7:57:37 am",3896.80,1552041331057
Binance,"Mar 26th, 7:59:38 am",3896.80,1552041331178
Binance,"Mar 26th, 7:59:43 am",3896.55,1552041331183
Bitmex,"Mar 8th, 7:35:31 pm",3869.50,1552041331471
Bitmex,"Mar 8th, 7:35:31 pm",3870.00,1552041331783
Binance,"Mar 26th, 8:14:05 am",3896.80,1552041332045
Binance,"Mar 26th, 8:18:34 am",3896.27,1552041332314
Binance,"Mar 26th, 8:22:12 am",3896.27,1552041332532
Binance,"Mar 26th, 8:34:03 am",3896.27,1552041333243
Binance,"Mar 26th, 8:48:00 am",3896.62,1552041334080
Binance,"Mar 26th, 8:59:15 am",3896.61,1552041334755
Binance,"Mar 26th, 9:00:31 am",3896.27,1552041334831
Bitmex,"Mar 8th, 7:35:35 pm",3869.50,1552041335144
Binance,"Mar 26th, 9:18:06 am",3896.27,1552041335886
Binance,"Mar 26th, 9:25:45 am",3896.55,1552041336345
Binance,"Mar 26th, 9:35:08 am",3896.61,1552041336908
Binance,"Mar 26th, 9:35:08 am",3896.75,1552041336908
Binance,"Mar 26th, 9:36:41 am",3896.75,1552041337001
Binance,"Mar 26th, 9:49:32 am",3896.46,1552041337772
Binance,"Mar 26th, 9:49:33 am",3896.46,1552041337773
Binance,"Mar 26th, 9:49:41 am",3896.46,1552041337781
Binance,"Mar 26th, 10:03:35 am",3896.46,1552041338615
Binance,"Mar 26th, 10:03:35 am",3896.27,1552041338615
Binance,"Mar 26th, 10:04:04 am",3896.27,1552041338644
Binance,"Mar 26th, 10:04:20 am",3896.27,1552041338660
Bitmex,"Mar 8th, 7:35:39 pm",3869.50,1552041339574
Binance,"Mar 26th, 10:25:52 am",3896.69,1552041339952
Binance,"Mar 26th, 10:31:23 am",3896.27,1552041340283
Binance,"Mar 26th, 10:32:59 am",3896.69,1552041340379
Binance,"Mar 26th, 10:41:49 am",3896.72,1552041340909
Binance,"Mar 26th, 10:41:49 am",3896.72,1552041340909
Binance,"Mar 26th, 10:41:49 am",3896.72,1552041340909
Binance,"Mar 26th, 10:41:49 am",3896.72,1552041340909
Binance,"Mar 26th, 10:41:49 am",3896.76,1552041340909
Binance,"Mar 26th, 10:53:12 am",3896.27,1552041341592
Binance,"Mar 26th, 10:53:12 am",3896.25,1552041341592
Binance,"Mar 26th, 10:53:12 am",3896.04,1552041341592
Binance,"Mar 26th, 10:53:12 am",3895.82,1552041341592
Binance,"Mar 26th, 10:58:50 am",3895.82,1552041341930
Binance,"Mar 26th, 11:01:55 am",3896.75,1552041342115
Binance,"Mar 26th, 11:09:36 am",3895.82,1552041342576
Bitmex,"Mar 8th, 7:35:43 pm",3869.50,1552041343021
Bitmex,"Mar 8th, 7:35:43 pm",3869.50,1552041343070
Bitmex,"Mar 8th, 7:35:43 pm",3869.50,1552041343635
Binance,"Mar 26th, 11:47:31 am",3896.73,1552041344851
Binance,"Mar 26th, 11:47:34 am",3896.30,1552041344854
Binance,"Mar 26th, 11:51:18 am",3896.73,1552041345078
Bitmex,"Mar 8th, 7:35:45 pm",3869.50,1552041345189
Binance,"Mar 26th, 11:59:32 am",3896.27,1552041345572
Binance,"Mar 26th, 12:14:49 pm",3896.27,1552041346489
Bitmex,"Mar 8th, 7:35:46 pm",3870.00,1552041346440
Bitmex,"Mar 8th, 7:35:46 pm",3869.50,1552041346692
Binance,"Mar 26th, 12:28:34 pm",3895.82,1552041347314
Binance,"Mar 26th, 12:29:36 pm",3896.27,1552041347376
Bitmex,"Mar 8th, 7:35:47 pm",3869.50,1552041347362
Bitmex,"Mar 8th, 7:35:47 pm",3870.00,1552041347646
Bitmex,"Mar 8th, 7:35:48 pm",3870.00,1552041348733
Binance,"Mar 26th, 12:56:47 pm",3896.25,1552041349007
Binance,"Mar 26th, 1:08:56 pm",3896.27,1552041349736
Binance,"Mar 26th, 1:08:56 pm",3896.72,1552041349736
Binance,"Mar 26th, 1:11:16 pm",3896.25,1552041349876
Bitmex,"Mar 8th, 7:35:49 pm",3870.00,1552041349795
Binance,"Mar 26th, 1:13:36 pm",3896.71,1552041350016
Binance,"Mar 26th, 1:16:58 pm",3896.25,1552041350218
Binance,"Mar 26th, 1:27:12 pm",3896.25,1552041350832
Bitmex,"Mar 8th, 7:35:50 pm",3870.00,1552041350795
Binance,"Mar 26th, 1:36:07 pm",3896.25,1552041351367
Binance,"Mar 26th, 1:37:52 pm",3895.76,1552041351472
Binance,"Mar 26th, 1:38:18 pm",3895.76,1552041351498
Binance,"Mar 26th, 1:41:43 pm",3896.68,1552041351703
Bitmex,"Mar 8th, 7:35:51 pm",3870.00,1552041351784
Bitmex,"Mar 8th, 7:35:52 pm",3870.00,1552041352775
Bitmex,"Mar 8th, 7:35:53 pm",3870.00,1552041353172
Bitmex,"Mar 8th, 7:35:53 pm",3870.00,1552041353752
Bitmex,"Mar 8th, 7:35:54 pm",3869.50,1552041354197
Bitmex,"Mar 8th, 7:35:54 pm",3870.00,1552041354753
Bitmex,"Mar 8th, 7:35:54 pm",3870.00,1552041354800
Binance,"Mar 26th, 2:40:23 pm",3896.27,1552041355223
Binance,"Mar 26th, 2:41:24 pm",3896.51,1552041355284
Bitmex,"Mar 8th, 7:35:55 pm",3869.50,1552041355207
Bitmex,"Mar 8th, 7:35:55 pm",3870.00,1552041355793
Bitmex,"Mar 8th, 7:35:56 pm",3869.50,1552041356751
Bitmex,"Mar 8th, 7:35:56 pm",3870.00,1552041356783
Binance,"Mar 26th, 3:16:06 pm",3896.62,1552041357366
Bitmex,"Mar 8th, 7:35:57 pm",3870.00,1552041357731
Binance,"Mar 26th, 3:40:12 pm",3896.29,1552041358812
Bitmex,"Mar 8th, 7:35:58 pm",3870.00,1552041358705
Bitstamp,"Mar 8th, 10:35:59 am",3872.54,1552041359
Binance,"Mar 26th, 3:54:10 pm",3896.58,1552041359650
Binance,"Mar 26th, 3:58:05 pm",3896.41,1552041359885
Bitmex,"Mar 8th, 7:35:59 pm",3870.00,1552041359675
Binance,"Mar 26th, 3:58:12 pm",3896.29,1552041359892
Binance,"Mar 26th, 4:16:52 pm",3896.54,1552041361012
Bitmex,"Mar 8th, 7:36:00 pm",3870.00,1552041360650
Binance,"Mar 26th, 4:23:06 pm",3896.54,1552041361386
Binance,"Mar 26th, 4:28:01 pm",3896.57,1552041361681
Bitmex,"Mar 8th, 7:36:01 pm",3870.00,1552041361715
Binance,"Mar 26th, 4:40:01 pm",3896.57,1552041362401
Binance,"Mar 26th, 4:43:04 pm",3896.76,1552041362584
Binance,"Mar 26th, 4:46:55 pm",3896.57,1552041362815
Binance,"Mar 26th, 4:50:58 pm",3896.57,1552041363058
Binance,"Mar 26th, 4:51:21 pm",3896.57,1552041363081
Binance,"Mar 26th, 4:56:45 pm",3896.57,1552041363405
Bitmex,"Mar 8th, 7:36:02 pm",3870.00,1552041362708
Binance,"Mar 26th, 5:01:01 pm",3896.76,1552041363661
Binance,"Mar 26th, 5:06:10 pm",3896.76,1552041363970
Bitmex,"Mar 8th, 7:36:03 pm",3870.00,1552041363792
Bitmex,"Mar 8th, 7:36:03 pm",3870.00,1552041363856
Bitmex,"Mar 8th, 7:36:04 pm",3869.50,1552041364069
Bitmex,"Mar 8th, 7:36:04 pm",3870.00,1552041364747
Bitmex,"Mar 8th, 7:36:04 pm",3869.50,1552041364756
Binance,"Mar 26th, 5:28:38 pm",3896.59,1552041365318
Bitmex,"Mar 8th, 7:36:05 pm",3870.00,1552041365759
Binance,"Mar 26th, 5:39:18 pm",3896.70,1552041365958
Binance,"Mar 26th, 5:39:25 pm",3896.59,1552041365965
Bitmex,"Mar 8th, 7:36:06 pm",3869.50,1552041366616
Bitmex,"Mar 8th, 7:36:06 pm",3870.00,1552041366721
Binance,"Mar 26th, 5:57:39 pm",3896.57,1552041367059
Binance,"Mar 26th, 5:59:40 pm",3896.57,1552041367180
Bitmex,"Mar 8th, 7:36:07 pm",3870.00,1552041367690
Bitmex,"Mar 8th, 7:36:07 pm",3870.00,1552041367904
Binance,"Mar 26th, 6:19:27 pm",3896.71,1552041368367
Binance,"Mar 26th, 6:27:31 pm",3896.71,1552041368851
Binance,"Mar 26th, 6:27:31 pm",3896.71,1552041368851
Bitmex,"Mar 8th, 7:36:08 pm",3870.00,1552041368686
Bitmex,"Mar 8th, 7:36:08 pm",3869.50,1552041368750
Bitstamp,"Mar 8th, 10:36:08 am",3872.54,1552041368
Bitstamp,"Mar 8th, 10:36:08 am",3872.54,1552041368
Bitmex,"Mar 8th, 7:36:09 pm",3870.00,1552041369679
Bitmex,"Mar 8th, 7:36:09 pm",3870.00,1552041369679
Binance,"Mar 26th, 6:50:52 pm",3896.71,1552041370252
Binance,"Mar 26th, 6:50:52 pm",3896.71,1552041370252
Binance,"Mar 26th, 6:51:55 pm",3896.76,1552041370315
Binance,"Mar 26th, 6:51:55 pm",3896.76,1552041370315
Binance,"Mar 26th, 6:53:30 pm",3896.76,1552041370410
Binance,"Mar 26th, 6:53:30 pm",3896.76,1552041370410
Binance,"Mar 26th, 6:55:27 pm",3896.76,1552041370527
Binance,"Mar 26th, 6:55:27 pm",3896.76,1552041370527
Binance,"Mar 26th, 6:55:52 pm",3896.59,1552041370552
Binance,"Mar 26th, 6:55:52 pm",3896.59,1552041370552
Bitmex,"Mar 8th, 7:36:10 pm",3870.00,1552041370641
Binance,"Mar 26th, 7:00:08 pm",3896.59,1552041370808
Binance,"Mar 26th, 7:00:08 pm",3896.59,1552041370808
Bitmex,"Mar 8th, 7:36:10 pm",3870.00,1552041370641
Binance,"Mar 26th, 7:03:29 pm",3896.76,1552041371009
Binance,"Mar 26th, 7:03:29 pm",3896.76,1552041371009
Binance,"Mar 26th, 7:09:33 pm",3896.57,1552041371373
Binance,"Mar 26th, 7:09:33 pm",3896.57,1552041371373
Binance,"Mar 26th, 7:12:06 pm",3896.57,1552041371526
Binance,"Mar 26th, 7:12:06 pm",3896.57,1552041371526
Binance,"Mar 26th, 7:12:06 pm",3896.27,1552041371526
Binance,"Mar 26th, 7:12:06 pm",3896.27,1552041371526
Binance,"Mar 26th, 7:12:06 pm",3896.25,1552041371526
Binance,"Mar 26th, 7:12:06 pm",3896.25,1552041371526
Binance,"Mar 26th, 7:13:30 pm",3896.25,1552041371610
Binance,"Mar 26th, 7:13:30 pm",3896.25,1552041371610
Binance,"Mar 26th, 7:13:30 pm",3896.25,1552041371610
Binance,"Mar 26th, 7:13:30 pm",3896.25,1552041371610
Binance,"Mar 26th, 7:13:55 pm",3895.85,1552041371635
Binance,"Mar 26th, 7:13:55 pm",3895.85,1552041371635
Binance,"Mar 26th, 7:14:05 pm",3895.85,1552041371645
Binance,"Mar 26th, 7:14:05 pm",3895.85,1552041371645
Bitmex,"Mar 8th, 7:36:11 pm",3870.00,1552041371644
Bitmex,"Mar 8th, 7:36:11 pm",3870.00,1552041371644
Bitmex,"Mar 8th, 7:36:12 pm",3870.00,1552041372309
Bitmex,"Mar 8th, 7:36:12 pm",3870.00,1552041372309
Bitmex,"Mar 8th, 7:36:12 pm",3870.00,1552041372495
Bitmex,"Mar 8th, 7:36:12 pm",3870.00,1552041372495
Bitmex,"Mar 8th, 7:36:12 pm",3870.00,1552041372561
Bitmex,"Mar 8th, 7:36:12 pm",3870.00,1552041372561
Bitmex,"Mar 8th, 7:36:13 pm",3870.00,1552041373093
Bitmex,"Mar 8th, 7:36:13 pm",3870.00,1552041373093
Binance,"Mar 26th, 7:43:53 pm",3895.85,1552041373433
Binance,"Mar 26th, 7:43:53 pm",3895.85,1552041373433
Bitmex,"Mar 8th, 7:36:13 pm",3870.00,1552041373533
Bitmex,"Mar 8th, 7:36:13 pm",3870.00,1552041373533
Binance,"Mar 26th, 7:49:36 pm",3896.57,1552041373776
Binance,"Mar 26th, 7:49:36 pm",3896.57,1552041373776
Binance,"Mar 26th, 7:51:57 pm",3896.57,1552041373917
Binance,"Mar 26th, 7:51:57 pm",3896.57,1552041373917
Binance,"Mar 26th, 7:51:57 pm",3896.76,1552041373917
Binance,"Mar 26th, 7:51:57 pm",3896.76,1552041373917
Bitmex,"Mar 8th, 7:36:14 pm",3869.50,1552041374009
Bitmex,"Mar 8th, 7:36:14 pm",3869.50,1552041374009
Bitmex,"Mar 8th, 7:36:14 pm",3870.00,1552041374549
Bitmex,"Mar 8th, 7:36:14 pm",3870.00,1552041374549
Bitmex,"Mar 8th, 7:36:14 pm",3869.50,1552041374751
Bitmex,"Mar 8th, 7:36:14 pm",3869.50,1552041374751
Bitmex,"Mar 8th, 7:36:15 pm",3870.00,1552041375508
Bitmex,"Mar 8th, 7:36:15 pm",3870.00,1552041375508
Binance,"Mar 26th, 8:24:45 pm",3896.16,1552041375885
Binance,"Mar 26th, 8:24:45 pm",3896.16,1552041375885
Binance,"Mar 26th, 8:24:54 pm",3896.16,1552041375894
Binance,"Mar 26th, 8:24:54 pm",3896.16,1552041375894
Binance,"Mar 26th, 8:26:02 pm",3896.16,1552041375962
Binance,"Mar 26th, 8:26:02 pm",3896.16,1552041375962
Bitmex,"Mar 8th, 7:36:16 pm",3870.00,1552041376512
Bitmex,"Mar 8th, 7:36:16 pm",3870.00,1552041376512
Binance,"Mar 26th, 8:47:12 pm",3896.74,1552041377232
Binance,"Mar 26th, 8:47:12 pm",3896.74,1552041377232
Binance,"Mar 26th, 8:47:12 pm",3896.76,1552041377232
Binance,"Mar 26th, 8:47:12 pm",3896.76,1552041377232
Binance,"Mar 26th, 8:49:08 pm",3896.16,1552041377348
Binance,"Mar 26th, 8:49:08 pm",3896.16,1552041377348
Binance,"Mar 26th, 8:49:14 pm",3896.16,1552041377354
Binance,"Mar 26th, 8:49:14 pm",3896.16,1552041377354
Bitmex,"Mar 8th, 7:36:17 pm",3870.00,1552041377497
Bitmex,"Mar 8th, 7:36:17 pm",3870.00,1552041377497
Binance,"Mar 26th, 8:59:05 pm",3896.74,1552041377945
Binance,"Mar 26th, 8:59:05 pm",3896.74,1552041377945
Binance,"Mar 26th, 9:02:06 pm",3896.74,1552041378126
Binance,"Mar 26th, 9:02:06 pm",3896.74,1552041378126
Binance,"Mar 26th, 9:02:06 pm",3896.16,1552041378126
Binance,"Mar 26th, 9:02:06 pm",3896.16,1552041378126
Bitmex,"Mar 8th, 7:36:18 pm",3869.50,1552041378351
Bitmex,"Mar 8th, 7:36:18 pm",3869.50,1552041378351
Bitmex,"Mar 8th, 7:36:18 pm",3870.00,1552041378487
Bitmex,"Mar 8th, 7:36:18 pm",3870.00,1552041378487
Bitmex,"Mar 8th, 7:36:19 pm",3869.50,1552041379282
Bitmex,"Mar 8th, 7:36:19 pm",3869.50,1552041379282
Bitmex,"Mar 8th, 7:36:19 pm",3870.00,1552041379409
Bitmex,"Mar 8th, 7:36:19 pm",3870.00,1552041379409
Binance,"Mar 26th, 9:42:47 pm",3896.74,1552041380567
Bitmex,"Mar 8th, 7:36:20 pm",3870.00,1552041380347
Binance,"Mar 26th, 9:42:47 pm",3896.74,1552041380567
Bitmex,"Mar 8th, 7:36:20 pm",3870.00,1552041380347
Binance,"Mar 26th, 9:48:40 pm",3896.38,1552041380920
Binance,"Mar 26th, 9:48:40 pm",3896.38,1552041380920
Binance,"Mar 26th, 9:48:41 pm",3896.38,1552041380921
Binance,"Mar 26th, 9:48:41 pm",3896.38,1552041380921
Binance,"Mar 26th, 9:54:06 pm",3896.74,1552041381246
Binance,"Mar 26th, 9:54:06 pm",3896.74,1552041381246
Binance,"Mar 26th, 9:54:55 pm",3896.74,1552041381295
Binance,"Mar 26th, 9:54:55 pm",3896.74,1552041381295
Bitmex,"Mar 8th, 7:36:21 pm",3870.00,1552041381349
Bitmex,"Mar 8th, 7:36:21 pm",3870.00,1552041381349
Bitmex,"Mar 8th, 7:36:21 pm",3870.00,1552041381761
Bitmex,"Mar 8th, 7:36:21 pm",3870.00,1552041381761
Bitmex,"Mar 8th, 7:36:22 pm",3870.00,1552041382260
Bitmex,"Mar 8th, 7:36:22 pm",3870.00,1552041382260
Binance,"Mar 26th, 10:16:02 pm",3896.74,1552041382562
Binance,"Mar 26th, 10:16:02 pm",3896.74,1552041382562
Bitmex,"Mar 8th, 7:36:22 pm",3870.00,1552041382458
Bitmex,"Mar 8th, 7:36:22 pm",3870.00,1552041382458
Bitmex,"Mar 8th, 7:36:22 pm",3870.00,1552041382752
Bitmex,"Mar 8th, 7:36:22 pm",3870.00,1552041382752
Bitmex,"Mar 8th, 7:36:23 pm",3870.00,1552041383220
Bitmex,"Mar 8th, 7:36:23 pm",3870.00,1552041383220
Bitmex,"Mar 8th, 7:36:24 pm",3870.00,1552041384196
Bitmex,"Mar 8th, 7:36:24 pm",3870.00,1552041384196
Bitmex,"Mar 8th, 7:36:24 pm",3869.50,1552041384357
Bitmex,"Mar 8th, 7:36:24 pm",3869.50,1552041384357
Binance,"Mar 26th, 10:54:28 pm",3896.74,1552041384868
Binance,"Mar 26th, 10:54:28 pm",3896.74,1552041384868
Bitmex,"Mar 8th, 7:36:24 pm",3869.50,1552041384751
Bitmex,"Mar 8th, 7:36:24 pm",3869.50,1552041384751
Bitmex,"Mar 8th, 7:36:25 pm",3869.50,1552041385054
Bitmex,"Mar 8th, 7:36:25 pm",3869.50,1552041385054
Bitmex,"Mar 8th, 7:36:25 pm",3870.00,1552041385181
Bitmex,"Mar 8th, 7:36:25 pm",3870.00,1552041385181
Binance,"Mar 26th, 11:08:29 pm",3896.74,1552041385709
Binance,"Mar 26th, 11:08:29 pm",3896.74,1552041385709
Binance,"Mar 26th, 11:17:28 pm",3896.71,1552041386248
Binance,"Mar 26th, 11:17:28 pm",3896.71,1552041386248
Bitmex,"Mar 8th, 7:36:26 pm",3870.00,1552041386225
Bitmex,"Mar 8th, 7:36:26 pm",3870.00,1552041386225
